Day of the week,Time of day,LONGITUDE,LATITUDE,Weather,CrashServerity,Lighting,RoadCondition
2,3,149.07041717931,-35.2410577011036,6,0,3,3
4,3,149.171909152175,-35.3268538105215,0,0,0,0
2,1,149.075642728316,-35.250103646238,0,0,0,0
5,3,149.072017923502,-35.2940782086719,6,0,0,3
3,3,149.190057085005,-35.342771206932,0,0,0,0
5,3,149.092525357456,-35.3642372988668,0,0,0,0
1,1,149.041584446932,-35.2249541755986,0,0,0,0
2,3,149.09922357589,-35.4019495725111,0,1,0,0
6,3,149.104170656321,-35.3495653817778,1,1,0,0
2,3,149.143840694154,-35.224946810371,6,0,1,3
4,1,149.092313175954,-35.1778295414412,0,0,0,0
6,4,149.053876984399,-35.2085020958433,0,0,4,0
4,3,149.09110226911,-35.3386157434262,7,0,0,3
1,3,149.124192776285,-35.4359862979084,0,0,3,0
3,3,149.139199742097,-35.2073951695379,6,1,0,3
3,1,149.071069591081,-35.3480727898846,0,0,1,0
3,3,149.144894402142,-35.2311373268909,1,0,0,0
1,2,149.134177947169,-35.2482638509947,0,0,0,0
3,1,149.132350675582,-35.2605139027243,0,0,0,0
1,3,149.139397517298,-35.2901400052845,0,0,0,0
3,4,149.132262571882,-35.1874031811128,6,0,3,3
3,4,149.129875360689,-35.2733774093611,7,0,3,3
5,3,149.133401847543,-35.2508602916582,0,0,0,0
4,1,149.099258164302,-35.3140238185643,0,0,0,0
2,1,149.123319893403,-35.2694993278789,1,0,0,0
7,3,149.094990165407,-35.4581988082056,0,0,0,0
1,1,149.091222794624,-35.4579941273831,0,0,0,0
2,3,149.142657838206,-35.1798755469953,6,0,1,3
3,1,149.12619622458,-35.2980845731308,1,0,0,0
7,1,149.124406638984,-35.307495426829,0,0,0,0
4,1,149.140430659006,-35.3105073163518,0,0,0,0
7,1,149.139554174769,-35.1748407876473,0,0,0,0
1,3,149.136084599122,-35.2803648462957,7,0,3,3
7,2,149.102024441398,-35.4062914440741,0,0,0,0
1,1,149.120706202757,-35.318998867044,0,0,0,0
4,2,149.146534366818,-35.3178908022288,0,0,0,0
2,3,149.169251901683,-35.3233424749217,0,0,0,0
2,1,149.11771375703,-35.3096285774902,0,0,0,0
1,3,149.071696562446,-35.3480274041471,0,0,0,0
4,3,149.088339469142,-35.3477742962951,0,0,0,0
2,3,149.121221870989,-35.2862016626416,7,0,4,3
4,3,149.18315452891,-35.2886429591879,0,0,0,0
4,1,149.123857518452,-35.2767089130668,0,0,0,0
7,1,149.132676503572,-35.2070955577977,0,0,0,0
6,4,149.06842900612,-35.211037446011,6,0,3,3
1,1,149.087423176338,-35.2756924919961,0,0,0,0
4,3,149.070510728503,-35.4239036851831,0,0,0,0
3,3,149.072557283572,-35.4221271953805,0,0,0,0
1,4,149.13369433094,-35.2481291596328,0,0,3,0
6,3,149.140203097854,-35.25106041743,0,0,0,0
5,4,149.081366212521,-35.4229964701938,0,0,3,0
3,2,149.11582635627,-35.3040785154003,0,0,0,0
2,2,149.064650216297,-35.4034213599235,0,1,0,0
4,1,149.120811839313,-35.1872430183238,0,0,0,0
6,1,149.122592942925,-35.1732896120583,0,0,0,0
1,2,149.085655551075,-35.2541353958981,0,0,0,0
7,3,149.063032634981,-35.2377445588378,0,0,0,0
7,3,149.042750001501,-35.2817696477149,7,1,0,3
1,2,149.136598457455,-35.2504784404982,0,0,0,0
3,2,149.11704173411,-35.3832251962934,0,1,0,0
6,3,149.124523023687,-35.4359048728461,0,0,0,0
5,3,149.178878066251,-35.3305213428804,0,0,0,0
6,3,149.101771699702,-35.4066791714114,0,1,0,0
1,3,149.092346938193,-35.4263510511562,0,1,0,0
5,3,149.091253760459,-35.4559392992046,0,0,3,0
6,3,149.139685420481,-35.2571264835146,0,0,3,0
7,3,149.142844557274,-35.1799384306631,6,0,1,3
3,2,149.167017271289,-35.3221647721449,0,0,0,0
4,1,149.20579279066,-35.345459470915,0,0,0,0
7,2,149.07581000468,-35.2396668982868,0,0,0,0
2,1,149.105829615258,-35.4032693066027,0,0,0,0
1,3,149.087361068021,-35.4284362268955,0,1,0,0
1,1,149.134698975226,-35.2869995714651,0,0,0,0
3,3,149.09330652129,-35.3642367578688,7,0,1,3
4,1,149.132173337264,-35.2084029115878,0,0,0,0
3,4,149.089713004878,-35.2572781757012,0,0,4,0
5,2,149.142371833213,-35.2200004828131,0,0,0,0
4,3,149.089031968983,-35.3472601274998,7,0,3,3
3,3,149.087838332879,-35.2845245890471,0,0,3,0
3,4,149.121427531523,-35.4271477703726,0,0,4,0
5,3,149.08449060663,-35.3490294967867,0,0,3,0
4,4,149.09914942252,-35.1755264106127,6,0,3,3
3,3,149.137099017909,-35.2403747515538,0,0,0,0
5,3,149.10847599888,-35.3440192246074,6,0,0,3
3,3,149.086511131474,-35.3453240812084,0,0,0,0
6,2,149.107153205003,-35.4692837745946,0,0,0,0
7,1,149.158724217003,-35.2014242432571,4,0,0,3
7,4,149.075989599963,-35.4186465739957,0,0,3,0
2,1,149.14094673495,-35.248905588283,6,0,0,3
6,4,149.099187533597,-35.2101622904767,0,0,4,0
2,3,149.143350096666,-35.3006623930206,0,0,0,0
1,3,149.086488897659,-35.1942546026102,0,0,0,0
4,3,149.063170878833,-35.3471122476579,0,0,0,0
2,4,149.145551968721,-35.1906966394287,0,0,3,0
4,1,148.827779952337,-35.3919056797641,0,0,0,1
1,1,149.131757255952,-35.2604784542273,0,0,0,0
6,3,149.186823072137,-35.2974158856357,0,0,0,0
7,4,149.132433341543,-35.3731796328318,0,0,5,0
3,3,149.197879297344,-35.3197953725669,0,0,5,0
1,2,149.143283506007,-35.1798478184384,0,0,0,0
5,3,149.126989163827,-35.2914685595854,0,0,3,0
7,2,149.101947570973,-35.406453726463,0,0,0,0
2,1,149.133445535151,-35.2867575245427,0,0,0,0
3,1,149.136094016963,-35.2793554235717,0,0,0,0
1,1,149.081482984385,-35.2074703297714,0,0,0,0
5,3,149.106290249188,-35.4018629996701,0,0,0,0
4,3,149.063902581321,-35.2409076119777,0,0,0,0
1,3,149.073508606293,-35.2606766425592,0,1,0,0
4,1,149.043470672975,-35.2179327671359,0,0,0,0
5,3,149.121799587627,-35.4413599001111,0,0,0,0
4,2,149.198431483508,-35.3208129284587,0,0,0,0
3,1,149.142998786987,-35.1802717327259,0,0,0,0
2,2,149.176011599278,-35.3377984220395,6,0,0,3
1,1,149.03029720104,-35.2396923970482,0,0,0,0
4,3,149.130434400249,-35.2797938304892,0,0,3,0
4,1,149.134720833816,-35.2869184353546,0,0,0,0
2,3,149.143211069229,-35.2361682557386,0,0,0,0
1,3,149.134764675979,-35.2868372764308,0,0,0,0
6,4,149.064530164717,-35.2429802372793,0,1,3,0
3,3,149.093632310296,-35.2434050312425,0,0,0,0
3,3,149.068689070311,-35.4171633360833,0,0,0,0
2,3,149.136124200029,-35.3902273709857,0,0,0,0
3,3,149.168643517062,-35.2260522686987,0,0,0,0
2,2,149.043152014604,-35.2175362972759,0,0,0,0
2,1,149.091873456252,-35.4263333495939,6,0,0,3
4,1,149.051634982211,-35.2261858219716,1,0,0,0
3,4,149.143697859498,-35.1581355786763,0,0,3,3
4,4,149.117004590532,-35.2722629795602,0,0,3,0
2,3,149.131076689689,-35.275665409413,0,0,0,0
7,4,149.101087440325,-35.4051295567023,0,0,3,0
6,4,149.033306687226,-35.3872183354759,0,0,5,0
4,1,149.115060318283,-35.4165098460242,0,0,0,0
3,3,149.040816247345,-35.1981595753809,0,0,0,0
4,1,149.092710757451,-35.3840465484499,0,0,0,0
7,3,149.170157218721,-35.3084886253119,0,0,0,0
2,4,149.070816656779,-35.3481630443003,0,0,3,3
6,1,149.066198244033,-35.3505085625811,0,0,0,0
5,3,149.153032248769,-35.3981393939947,0,0,0,0
4,2,149.129758373226,-35.2760182214148,0,0,0,0
2,3,149.071601482412,-35.3961810079747,0,0,3,0
4,3,149.054783822235,-35.2199479006369,0,0,0,0
3,1,149.072691816981,-35.3970456323969,1,0,0,0
3,3,149.087185017977,-35.2334593771889,0,0,0,0
5,2,149.133925489521,-35.248417325801,0,0,0,0
2,1,149.131077319863,-35.283434280488,0,0,0,0
1,2,149.128198059371,-35.2762360680423,0,0,0,0
4,4,149.098198164502,-35.320026941196,7,0,4,3
3,4,149.118454355764,-35.2305331624774,0,0,3,0
5,3,149.161908947045,-35.3307332120204,0,0,0,0
3,1,149.160184030692,-35.3020575153165,0,0,0,0
6,4,149.027117741374,-35.218350845999,0,0,3,0
3,3,149.161945400525,-35.3033080490333,0,0,0,0
5,2,149.132253683798,-35.26177576983,0,0,0,0
6,2,149.178283796075,-35.3303329120214,0,0,0,0
5,3,149.175022820176,-35.3383405305429,0,0,0,0
5,1,149.065839039731,-35.3401443639697,0,0,0,0
5,1,149.154193737004,-35.1852969797183,0,0,0,0
3,3,149.179394958573,-35.3305206168821,0,0,0,0
1,3,149.058339014651,-35.342337684907,7,0,0,3
1,1,149.06900165744,-35.3481909954695,6,0,0,3
5,1,149.136851045252,-35.1870739785259,0,0,0,0
1,3,149.023821962239,-35.2127724166538,0,0,0,0
2,1,149.096045474229,-35.2295688872998,0,0,0,0
5,1,149.169068746629,-35.3029022803219,0,0,0,5
3,1,149.151013750442,-35.1937456877787,0,0,0,0
4,3,149.063062695765,-35.4163909031704,0,0,0,0
4,2,149.111441746382,-35.1828620683256,0,0,0,0
3,3,149.083980035557,-35.4277444074175,0,0,0,0
1,3,149.090603929952,-35.3572178843914,0,0,0,0
4,3,149.131024493329,-35.4314554209434,0,0,5,0
3,1,149.139051249533,-35.3073544165454,0,0,0,0
1,1,149.131806115628,-35.3148603977555,0,0,0,0
6,3,149.179638295096,-35.3364234692049,0,0,0,0
4,2,149.152148518575,-35.3026350823443,1,0,0,0
6,2,148.947055273389,-35.3608881875241,0,0,0,1
6,3,149.123153930096,-35.2844243748478,0,0,0,0
4,2,149.059685570069,-35.3853716586639,0,0,0,0
4,3,149.061546252521,-35.3866235956368,0,0,3,0
4,1,149.089053523339,-35.2570623097392,0,0,0,0
3,3,149.128155940584,-35.2473416138449,0,0,0,0
3,3,149.064178556152,-35.3244273213949,0,0,4,0
2,1,149.08778968407,-35.3366081618339,0,0,0,0
7,2,149.032224247013,-35.2168899340348,0,1,0,0
6,4,149.154088435039,-35.2436181913275,0,0,3,0
2,3,149.056490387544,-35.3790462168026,0,0,0,0
2,2,149.105955246044,-35.4254938039984,0,0,0,0
3,2,149.13193291973,-35.2822888142246,0,0,0,0
2,3,149.140023777015,-35.2694193417465,0,0,0,0
5,4,149.249694347536,-35.3087802959651,0,0,5,1
4,3,149.092246963509,-35.3394170747625,0,1,1,0
2,3,149.129192701995,-35.2575609284461,0,0,0,0
7,2,149.1484377302,-35.2992326563539,0,0,0,0
2,4,149.129907810596,-35.2730258850318,0,0,3,0
3,3,149.133043653419,-35.2537447048757,0,0,0,0
5,2,149.027141588168,-35.2269669842432,1,0,0,0
4,3,149.106243427094,-35.1964845802594,0,0,1,0
7,2,149.129341231144,-35.2763521027452,0,0,0,0
5,3,149.067460077436,-35.2999116457992,6,0,0,3
5,2,149.177476202023,-35.3333442168843,0,0,0,0
1,3,149.08391068219,-35.3404048915762,0,0,0,0
2,3,149.130820862615,-35.2662474810092,0,0,0,0
6,4,149.124406638984,-35.307495426829,0,0,5,0
4,3,149.128834655344,-35.275658633441,7,0,0,3
4,3,149.12823032039,-35.2757493553267,0,0,0,0
4,3,149.144379034349,-35.1851461033322,0,0,0,0
4,1,149.100785704943,-35.3425923143259,0,0,0,0
4,3,149.092394122751,-35.3650124623293,0,0,0,0
3,1,149.074334424973,-35.2765834970137,1,0,0,0
6,1,149.063352297407,-35.2393937331095,0,0,0,0
4,3,149.109541130226,-35.4403973264816,7,0,4,3
5,1,149.078713894455,-35.4243588896122,0,0,0,0
1,4,149.07680949646,-35.2925254523632,0,1,5,0
4,2,149.14975356462,-35.322726820195,0,0,0,0
4,1,149.11515482375,-35.2865045446691,0,0,0,0
1,1,149.068088660476,-35.3482094697615,0,0,0,0
2,1,149.057268689914,-35.3739628878619,4,0,0,3
7,4,149.063079604,-35.4086762951403,0,0,3,0
4,3,149.084284807973,-35.3405758968526,0,0,0,0
7,3,149.135370632999,-35.3161094715827,6,1,0,3
3,3,149.067732946448,-35.3430364712537,0,0,0,0
3,4,149.067138136171,-35.4191377983656,0,0,3,0
3,3,149.040484561781,-35.249712285288,0,0,0,0
3,3,149.123480999916,-35.2668314392482,6,0,3,3
5,3,149.029868794593,-35.239800621596,0,0,0,0
2,3,149.138446019351,-35.216868321246,0,0,0,0
6,3,149.140684091318,-35.2904360298554,0,0,1,0
4,3,149.091660561658,-35.3577128544362,0,0,0,0
3,3,149.087393675912,-35.336545331845,6,0,3,3
5,2,149.131469394845,-35.2810275175822,0,0,0,0
4,4,149.123910298498,-35.2829726298835,0,0,4,0
1,1,149.095675513144,-35.2017109277097,0,0,0,0
3,3,149.069408005934,-35.3919282566816,0,0,3,0
3,1,149.14533643029,-35.2788406740604,0,0,0,0
5,1,149.111254039862,-35.2435987633255,0,0,0,0
1,4,149.12364048765,-35.4192057694943,0,0,3,0
4,4,149.056842494202,-35.3789920038884,6,0,4,3
5,3,148.998656699697,-35.7518353878502,0,1,0,0
5,1,149.105098778523,-35.3623533806562,0,0,0,0
3,4,149.092019341268,-35.234528670851,0,0,3,0
5,1,149.150400059526,-35.3972592716177,0,0,0,0
3,3,149.086031336343,-35.349767550321,0,0,0,0
3,1,149.128180634463,-35.2868799793063,0,0,0,0
7,4,149.131446861676,-35.2733307695057,6,0,3,3
3,4,149.176586034038,-35.3816704466178,0,0,4,0
6,4,149.072305399422,-35.3387622373276,0,0,4,0
6,1,149.1075605555,-35.3146752620393,0,0,0,0
3,3,149.094291790103,-35.2015226381974,0,0,0,0
3,3,149.130340486865,-35.2757652871464,0,0,0,0
3,1,149.063774491037,-35.3286273369527,7,0,0,3
4,3,149.107388114504,-35.3540059729379,0,0,3,0
3,1,149.160840736332,-35.3299684929567,0,0,0,0
2,1,149.17313451542,-35.3291683720777,0,0,0,0
6,3,149.102244560512,-35.4062552255146,0,1,0,0
1,2,149.083396985602,-35.3439831740293,0,0,0,0
4,3,149.177883912788,-35.3284228168455,0,0,0,0
7,3,149.135863168186,-35.2793286275343,0,0,3,0
4,2,149.14366113128,-35.3159112778151,0,0,0,0
5,3,149.184433605874,-35.326196435284,0,0,0,0
4,2,149.05713090396,-35.3454384663908,0,0,0,0
4,2,149.023876758739,-35.2121415202994,1,0,0,0
5,3,149.087688034688,-35.1853041914656,6,0,0,3
1,3,149.019957227417,-35.2195143181876,0,0,0,0
3,1,149.129866130336,-35.2745670835636,0,0,0,0
7,2,149.017749692009,-35.2195325150195,0,0,0,0
3,3,149.03222196354,-35.2479025931675,7,1,0,3
3,3,149.171978672144,-35.3834611939619,6,0,0,3
5,3,149.095323819373,-35.2014047455759,0,0,4,0
7,3,149.034253059638,-35.2072909933738,0,0,1,0
7,3,149.126660252657,-35.3225441582468,6,0,0,3
3,1,149.05683167465,-35.3793074437792,0,0,0,0
2,3,149.078713616451,-35.4240344442643,0,0,0,0
4,4,149.145137124728,-35.3108626195099,0,0,3,0
5,1,149.073793931741,-35.4265335926422,0,0,0,0
4,4,149.160818539307,-35.3298603707731,0,0,3,0
1,1,149.140749797431,-35.2902827442714,0,0,0,0
3,3,149.140575126652,-35.2569362562293,6,0,0,3
2,3,149.126549360096,-35.276138538889,6,1,0,3
3,3,149.077923127659,-35.3095676278989,0,0,5,0
7,3,149.09149818036,-35.4580029534537,0,0,0,0
2,3,149.086449304643,-35.3265510760457,0,0,0,0
2,2,149.127968153696,-35.2768491513387,0,0,0,0
3,3,148.987659153679,-35.2939031775977,1,0,0,0
3,1,149.102698688216,-35.4086792156454,0,0,0,0
4,1,149.1619566865,-35.3911528527913,0,0,0,0
6,3,149.211120355539,-35.3203958926919,6,1,5,3
4,1,149.132524717149,-35.2593420831918,0,0,0,0
5,3,149.098458161355,-35.3865839521042,1,0,0,0
3,3,149.131489882867,-35.3166181573749,0,0,0,0
5,3,149.128331939353,-35.3151612818447,6,0,0,3
2,1,149.16983288661,-35.2053034844111,4,0,0,0
4,3,149.076500632703,-35.2912278098551,0,0,0,0
2,1,149.135951318995,-35.2794727370974,0,0,0,0
2,3,149.076316350672,-35.3477184970106,6,0,1,3
6,4,149.027946487553,-35.2404768785254,0,0,4,0
5,1,149.128081747594,-35.2869071143064,0,0,0,0
4,2,149.130194518231,-35.1846293345018,0,0,0,0
2,3,149.126790056928,-35.27538124592,6,1,0,3
1,3,149.067667929066,-35.2370934918795,0,0,0,0
2,3,149.075906876867,-35.250671298266,0,0,0,0
3,3,149.067331702384,-35.243159174563,6,0,0,3
5,2,149.106766119023,-35.3582153129647,6,0,0,3
5,1,149.17433221059,-35.2961808350959,0,0,0,0
5,3,149.144118938452,-35.260411236134,0,0,0,0
3,3,149.13183557586,-35.276034159965,0,0,0,0
2,3,149.131218489093,-35.2675989745196,0,0,0,0
7,3,149.150859046041,-35.1614891946769,0,0,0,0
1,1,149.065461513237,-35.3191093416277,0,0,0,3
6,1,149.04332772329,-35.2175092100698,4,0,0,0
5,3,149.056859712957,-35.2390629950899,0,0,0,0
3,1,149.064122932171,-35.3234810323041,0,0,0,0
6,2,149.095752738266,-35.3263735253477,0,0,0,0
5,3,149.094526873802,-35.3214355419892,0,0,0,0
3,1,149.130073180509,-35.2733772119992,6,0,0,3
3,2,149.127316412983,-35.289728808712,0,0,0,0
7,1,149.098006754966,-35.3864130480055,1,0,0,3
6,4,149.094302761091,-35.2015136178042,0,0,0,0
5,2,149.056556397738,-35.3790191536255,0,0,0,0
5,4,149.042716417214,-35.333763101623,0,0,5,0
6,4,149.143607554794,-35.2634851110295,0,1,4,0
1,3,149.01766182981,-35.2195325210096,6,0,0,3
1,2,149.1833382556,-35.328234844138,0,0,0,0
2,1,149.142834892963,-35.2143670455947,0,0,0,0
5,3,149.127020133901,-35.2444316448564,0,0,4,0
5,3,149.08702315942,-35.2134603356335,0,1,0,1
1,3,149.102046932686,-35.4067059980047,0,0,0,0
6,2,149.071722562464,-35.3961899578199,0,0,0,0
2,2,149.130953362955,-35.2666709411974,0,0,0,0
1,2,149.088194544241,-35.3457916407687,0,0,0,0
2,1,149.071058536299,-35.3480006956174,0,0,0,0
2,1,149.07555483326,-35.2501036945397,0,0,0,0
2,1,149.188902715665,-35.3082278978101,0,0,0,0
7,2,149.156078544638,-35.1956232968021,0,0,0,0
3,1,149.053260958418,-35.3287487831772,0,0,0,0
2,2,149.133195817767,-35.3104338363149,0,0,0,0
3,3,149.067950309399,-35.2478815050853,6,0,1,3
5,1,149.12840786093,-35.1940674419525,1,0,0,0
4,2,149.076089567946,-35.4063536172103,0,1,0,0
4,4,149.128094026193,-35.1820988275746,0,0,3,0
3,1,149.128076416629,-35.2757224687333,0,0,0,0
1,3,149.131459425777,-35.2597126813987,0,0,3,0
4,1,149.087707285725,-35.3424032565795,0,1,0,0
3,4,149.080735022055,-35.2311561237048,0,0,3,0
1,3,149.107966408746,-35.1957982237682,0,0,0,0
7,3,149.063427958709,-35.3202188140713,0,0,0,0
3,1,149.132282770321,-35.2081504447883,0,0,0,0
2,1,149.144489453495,-35.4104602376857,0,1,0,0
3,1,149.076518578447,-35.3395170079697,0,0,0,0
2,2,149.166742163881,-35.3334127413954,6,0,0,3
1,1,149.135089792485,-35.3264831545718,6,0,0,3
1,1,149.034340861627,-35.2071377590567,0,1,0,0
5,1,149.072262455187,-35.3969196833235,6,0,0,3
7,3,149.030721347988,-35.3072149678993,0,0,5,0
7,4,149.113114208619,-35.4442786351203,0,0,4,0
6,3,149.098333309583,-35.4131706845561,0,0,1,0
6,4,149.145043804317,-35.2417179981862,0,0,3,0
7,3,149.07190706987,-35.42133444451,0,0,3,0
2,1,149.086443852313,-35.3208101083698,1,0,0,0
7,3,149.064187075237,-35.2392221153418,0,0,0,0
7,2,149.07811848565,-35.4233678683631,1,0,0,0
6,3,149.050327169041,-35.3774712916687,0,0,4,0
2,2,149.134573865837,-35.2485248081938,0,0,0,0
7,1,149.079433369126,-35.2886305084359,0,1,0,0
3,1,149.142978455438,-35.2752112227424,0,0,0,0
3,4,149.160194673137,-35.301868237946,6,0,4,3
5,4,149.126453283619,-35.2781123935349,7,0,3,3
6,4,149.137684732399,-35.179664612392,4,0,4,0
5,1,149.105851748807,-35.4033684256029,0,0,0,0
1,1,149.122295857099,-35.1886386194335,0,0,0,0
3,3,149.142569539455,-35.2469300465614,0,0,0,0
6,1,149.193373101879,-35.2430600770908,0,0,0,0
2,3,149.074961556132,-35.2501220442193,0,0,0,0
3,4,149.131955071476,-35.2604962791296,0,1,3,0
2,1,149.126891248291,-35.2921716375551,0,0,0,0
3,3,149.057136550705,-35.373800716133,0,0,0,0
3,3,149.161500172124,-35.3414766290272,1,0,1,0
4,2,149.134394877063,-35.2607641602676,0,0,0,0
3,3,149.128660726967,-35.1943015239765,0,0,0,0
3,2,149.044179239516,-35.2312533259096,0,0,0,0
7,2,149.095246701642,-35.2011614571414,0,0,0,0
2,4,149.128525617583,-35.1844687586124,0,0,3,0
1,1,149.106026642283,-35.4023408693972,0,0,0,0
4,3,149.073104468917,-35.3478914789567,7,0,0,3
7,3,149.133586709139,-35.3215999351649,0,0,0,0
5,2,149.169287543399,-35.3023522238616,1,0,0,5
3,3,149.092500307557,-35.3397774007191,0,0,3,0
1,1,149.063779986626,-35.3204349557752,0,0,0,0
3,4,149.134562221541,-35.1764503239868,4,0,3,0
3,3,149.100775212606,-35.166836885313,0,0,3,0
2,1,149.088811683458,-35.2344226722659,0,0,0,0
7,3,149.051003089321,-35.365123991195,0,0,0,0
3,3,149.083148930766,-35.1917691741005,0,0,0,0
3,3,149.086105653841,-35.2537295408792,0,0,0,0
6,3,149.102359793988,-35.3915829110796,0,0,4,0
3,4,149.103366849833,-35.4247297868999,6,0,4,3
4,3,149.054728823015,-35.2197947054455,6,0,0,3
5,1,149.154958346246,-35.3429897715778,0,0,0,0
7,3,149.136901081073,-35.2402487834673,0,0,0,0
4,1,149.109349351761,-35.4277711852926,6,0,0,3
4,3,149.079693385141,-35.2206028846861,0,1,0,0
5,4,149.08612701981,-35.2647610053458,0,0,3,0
4,3,149.102495162914,-35.2409380791557,6,0,0,3
2,2,149.203576640635,-35.3203181058053,0,0,0,0
2,3,149.048605058337,-35.2066112453218,0,0,0,0
4,4,149.130724105913,-35.2603082553933,0,0,3,0
7,3,149.074534948517,-35.403263213022,0,0,0,0
2,1,149.180557359757,-35.3028504831085,0,1,0,0
2,3,149.005152801682,-35.2124397292675,0,0,0,0
6,4,149.141504221954,-35.3148411671405,0,0,4,0
4,4,149.091708638768,-35.4374997682506,0,0,0,0
1,1,149.106635905503,-35.4329915481868,0,0,0,0
2,1,149.13268766134,-35.2072127116155,0,0,0,0
2,3,149.161864634418,-35.3305620304386,0,0,0,0
5,3,149.167540591655,-35.3649734834133,0,0,0,0
1,3,149.124406638984,-35.307495426829,0,0,0,0
4,1,149.111566951708,-35.2653640301273,0,0,0,0
6,3,149.062036664414,-35.396122480738,0,0,0,0
1,3,149.09228998102,-35.3492316661908,0,0,0,0
6,4,149.09141454173,-35.4515592042553,0,0,3,0
5,3,149.126741835995,-35.2800498260755,0,0,0,0
4,3,149.096957963603,-35.3630084646389,0,1,0,0
3,1,149.134307563339,-35.2468126846155,0,0,0,0
3,1,149.147556806119,-35.1881527776081,0,0,0,0
6,3,149.120247526311,-35.2729450060761,0,0,0,0
1,3,149.133709283163,-35.2867212030456,0,0,0,0
1,1,149.095569232297,-35.4744566326929,0,0,0,3
1,3,149.067285046293,-35.1929134135871,0,0,0,0
2,3,149.127850944494,-35.2793818102693,0,0,0,0
2,3,149.129493900503,-35.2755408161479,0,0,0,0
2,1,149.114256712326,-35.4165736321386,0,0,0,0
7,3,149.160654545363,-35.3952010724903,0,1,0,0
4,3,149.145745478229,-35.2342998090779,0,0,0,0
3,3,149.054381065561,-35.22649126312,0,0,0,0
3,1,149.12800517311,-35.2871595424625,0,0,0,0
3,3,149.12730455779,-35.2891339885409,0,0,0,0
1,1,149.118669556336,-35.2189877473221,0,0,0,0
4,3,149.035753118403,-35.1938436801059,0,0,0,0
1,1,149.084808736014,-35.3125827093407,1,0,0,3
3,1,149.130057399699,-35.3145827695982,0,0,0,0
2,1,149.143825953239,-35.2759673421395,0,0,0,0
5,1,149.069460896104,-35.2552350896651,0,0,0,0
4,3,149.160550531637,-35.1914899490293,0,0,0,0
4,3,149.057007456489,-35.3412477041872,0,0,3,0
4,3,149.139024698245,-35.3251721842439,0,0,0,0
7,3,149.073074333929,-35.2533495882925,0,0,0,0
7,2,149.169354092611,-35.302649550479,7,1,0,3
3,3,149.11678300562,-35.1707623176852,0,0,0,0
2,4,149.143276184582,-35.2758147380488,0,0,3,0
6,2,149.121928852406,-35.1852231287517,0,0,0,0
1,1,149.04109928709,-35.2201054723957,0,0,0,0
4,3,149.140738950818,-35.2903728820448,0,0,3,0
2,3,149.177479693042,-35.3350295510812,0,0,0,0
7,2,149.124915033167,-35.3170932753919,0,1,0,0
6,2,149.092377627082,-35.4026123750265,7,0,0,3
5,3,149.137013164173,-35.3187574248058,0,0,0,0
5,3,149.145224993028,-35.2119670096322,0,0,5,0
3,1,149.094928245678,-35.2534802680856,0,0,0,0
6,3,149.134856521927,-35.2537157996888,0,0,0,0
6,1,149.070919777683,-35.2228788843478,1,0,0,3
7,2,149.128591538427,-35.1845047447472,1,0,0,0
3,1,149.144320605356,-35.4082343553682,0,0,0,0
2,1,149.17603424454,-35.3381138283817,0,0,0,0
2,3,149.101422652302,-35.4288319142124,0,0,0,0
3,2,149.140989861597,-35.2891919585634,0,0,0,0
4,1,149.058032837363,-35.2719587002689,0,0,0,3
5,1,149.169247970337,-35.3771380824281,0,0,0,0
5,3,149.068072544141,-35.4171726496099,7,0,0,3
3,1,149.09121435125,-35.4278568882547,0,0,0,0
4,1,149.091833582857,-35.2463353836515,1,0,0,0
5,3,149.126818303633,-35.279725297597,0,0,3,0
1,4,149.025674253863,-35.1946205528723,0,0,3,0
3,3,149.137966707484,-35.3098340254232,0,1,0,0
3,1,149.101604362101,-35.3757486311355,0,0,0,0
7,4,149.14376773515,-35.3138833438336,0,0,3,0
4,1,149.061806609282,-35.3466892637686,6,0,0,3
1,1,149.149423400478,-35.3225739908101,1,0,0,0
1,2,149.162194617024,-35.3305886511598,0,0,0,0
5,3,149.135169939576,-35.278806619295,0,0,0,0
4,1,149.163336273021,-35.3468637895046,6,0,0,3
2,3,149.075840249709,-35.2498061196621,1,0,1,3
5,4,149.134437823842,-35.324447007053,0,0,3,0
4,3,149.179619593456,-35.3222648307201,0,0,0,0
4,1,149.091750431431,-35.3270252280781,0,0,0,0
6,4,149.133263908586,-35.3190407155528,6,0,3,3
2,1,149.10535705771,-35.2830428735036,6,0,1,3
4,3,149.123040679654,-35.2741681271262,0,0,1,0
5,3,149.097711954667,-35.2469531043663,0,0,1,0
2,1,149.13246988559,-35.2594142400968,0,0,0,0
1,1,149.026393403529,-35.2208114179472,0,0,0,0
5,2,149.029354871829,-35.3388220472981,0,0,0,0
2,2,149.138286899494,-35.2898888424129,0,1,0,0
4,3,149.048835637123,-35.3424583205549,0,0,0,0
1,3,149.067972314972,-35.2479265576254,0,0,0,0
2,2,149.130266449491,-35.3146726856837,0,0,0,0
2,4,149.023854933599,-35.212916616103,0,0,0,0
3,4,149.117516555865,-35.3101604929584,6,0,3,3
7,3,149.128067238562,-35.2769662180027,0,0,3,0
3,2,149.179144808935,-35.3266005231114,0,0,0,0
2,3,149.057327476852,-35.3617059169969,0,0,0,0
5,3,149.089430834224,-35.4392587048066,0,0,3,0
5,3,149.134309068304,-35.2477950591943,0,0,0,0
